variable,value,date
Korea__South_nan,7314,2020-03-08
Korea__South_nan,7478,2020-03-09
Korea__South_nan,7513,2020-03-10
Korea__South_nan,7755,2020-03-11
Korea__South_nan,7869,2020-03-12
Korea__South_nan,7979,2020-03-13
Korea__South_nan,8086,2020-03-14
Korea__South_nan,8162,2020-03-15
Korea__South_nan,8236,2020-03-16
Korea__South_nan,8320,2020-03-17
Korea__South_nan,8413,2020-03-18
Korea__South_nan,8565,2020-03-19
Korea__South_nan,8652,2020-03-20
Korea__South_nan,8799,2020-03-21
Korea__South_nan,8961,2020-03-22
Korea__South_nan,8961,2020-03-23
Korea__South_nan,9037,2020-03-24
Korea__South_nan,9137,2020-03-25
Korea__South_nan,9241,2020-03-26
Kuwait_nan,0,2020-01-22
Kuwait_nan,0,2020-01-23
Kuwait_nan,0,2020-01-24
Kuwait_nan,0,2020-01-25
Kuwait_nan,0,2020-01-26
Kuwait_nan,0,2020-01-27
Kuwait_nan,0,2020-01-28
Kuwait_nan,0,2020-01-29
Kuwait_nan,0,2020-01-30
Kuwait_nan,0,2020-01-31
Kuwait_nan,0,2020-02-01
Kuwait_nan,0,2020-02-02
Kuwait_nan,0,2020-02-03
Kuwait_nan,0,2020-02-04
Kuwait_nan,0,2020-02-05
Kuwait_nan,0,2020-02-06
Kuwait_nan,0,2020-02-07
Kuwait_nan,0,2020-02-08
Kuwait_nan,0,2020-02-09
Kuwait_nan,0,2020-02-10
Kuwait_nan,0,2020-02-11
Kuwait_nan,0,2020-02-12
Kuwait_nan,0,2020-02-13
Kuwait_nan,0,2020-02-14
Kuwait_nan,0,2020-02-15
Kuwait_nan,0,2020-02-16
Kuwait_nan,0,2020-02-17
Kuwait_nan,0,2020-02-18
Kuwait_nan,0,2020-02-19
Kuwait_nan,0,2020-02-20
Kuwait_nan,0,2020-02-21
Kuwait_nan,0,2020-02-22
Kuwait_nan,0,2020-02-23
Kuwait_nan,1,2020-02-24
Kuwait_nan,11,2020-02-25
Kuwait_nan,26,2020-02-26
Kuwait_nan,43,2020-02-27
Kuwait_nan,45,2020-02-28
Kuwait_nan,45,2020-02-29
Kuwait_nan,45,2020-03-01
Kuwait_nan,56,2020-03-02
Kuwait_nan,56,2020-03-03
Kuwait_nan,56,2020-03-04
Kuwait_nan,58,2020-03-05
Kuwait_nan,58,2020-03-06
Kuwait_nan,61,2020-03-07
Kuwait_nan,64,2020-03-08
Kuwait_nan,64,2020-03-09
Kuwait_nan,69,2020-03-10
Kuwait_nan,72,2020-03-11
Kuwait_nan,80,2020-03-12
Kuwait_nan,80,2020-03-13
Kuwait_nan,104,2020-03-14
Kuwait_nan,112,2020-03-15
Kuwait_nan,123,2020-03-16
Kuwait_nan,130,2020-03-17
Kuwait_nan,142,2020-03-18
Kuwait_nan,148,2020-03-19
Kuwait_nan,159,2020-03-20
Kuwait_nan,176,2020-03-21
Kuwait_nan,188,2020-03-22
Kuwait_nan,189,2020-03-23
Kuwait_nan,191,2020-03-24
Kuwait_nan,195,2020-03-25
Kuwait_nan,208,2020-03-26
Kyrgyzstan_nan,0,2020-01-22
Kyrgyzstan_nan,0,2020-01-23
Kyrgyzstan_nan,0,2020-01-24
Kyrgyzstan_nan,0,2020-01-25
Kyrgyzstan_nan,0,2020-01-26
Kyrgyzstan_nan,0,2020-01-27
Kyrgyzstan_nan,0,2020-01-28
Kyrgyzstan_nan,0,2020-01-29
Kyrgyzstan_nan,0,2020-01-30
Kyrgyzstan_nan,0,2020-01-31
Kyrgyzstan_nan,0,2020-02-01
Kyrgyzstan_nan,0,2020-02-02
Kyrgyzstan_nan,0,2020-02-03
Kyrgyzstan_nan,0,2020-02-04
Kyrgyzstan_nan,0,2020-02-05
Kyrgyzstan_nan,0,2020-02-06
Kyrgyzstan_nan,0,2020-02-07
Kyrgyzstan_nan,0,2020-02-08
Kyrgyzstan_nan,0,2020-02-09
Kyrgyzstan_nan,0,2020-02-10
Kyrgyzstan_nan,0,2020-02-11
Kyrgyzstan_nan,0,2020-02-12
Kyrgyzstan_nan,0,2020-02-13
Kyrgyzstan_nan,0,2020-02-14
Kyrgyzstan_nan,0,2020-02-15
Kyrgyzstan_nan,0,2020-02-16
Kyrgyzstan_nan,0,2020-02-17
Kyrgyzstan_nan,0,2020-02-18
Kyrgyzstan_nan,0,2020-02-19
Kyrgyzstan_nan,0,2020-02-20
Kyrgyzstan_nan,0,2020-02-21
Kyrgyzstan_nan,0,2020-02-22
Kyrgyzstan_nan,0,2020-02-23
Kyrgyzstan_nan,0,2020-02-24
Kyrgyzstan_nan,0,2020-02-25
Kyrgyzstan_nan,0,2020-02-26
Kyrgyzstan_nan,0,2020-02-27
Kyrgyzstan_nan,0,2020-02-28
Kyrgyzstan_nan,0,2020-02-29
Kyrgyzstan_nan,0,2020-03-01
Kyrgyzstan_nan,0,2020-03-02
Kyrgyzstan_nan,0,2020-03-03
Kyrgyzstan_nan,0,2020-03-04
Kyrgyzstan_nan,0,2020-03-05
Kyrgyzstan_nan,0,2020-03-06
Kyrgyzstan_nan,0,2020-03-07
Kyrgyzstan_nan,0,2020-03-08
Kyrgyzstan_nan,0,2020-03-09
Kyrgyzstan_nan,0,2020-03-10
Kyrgyzstan_nan,0,2020-03-11
Kyrgyzstan_nan,0,2020-03-12
Kyrgyzstan_nan,0,2020-03-13
Kyrgyzstan_nan,0,2020-03-14
Kyrgyzstan_nan,0,2020-03-15
Kyrgyzstan_nan,0,2020-03-16
Kyrgyzstan_nan,0,2020-03-17
Kyrgyzstan_nan,3,2020-03-18
Kyrgyzstan_nan,3,2020-03-19
Kyrgyzstan_nan,6,2020-03-20
Kyrgyzstan_nan,14,2020-03-21
Kyrgyzstan_nan,14,2020-03-22
Kyrgyzstan_nan,16,2020-03-23
Kyrgyzstan_nan,42,2020-03-24
Kyrgyzstan_nan,44,2020-03-25
Kyrgyzstan_nan,44,2020-03-26
Latvia_nan,0,2020-01-22
Latvia_nan,0,2020-01-23
Latvia_nan,0,2020-01-24
Latvia_nan,0,2020-01-25
Latvia_nan,0,2020-01-26
Latvia_nan,0,2020-01-27
Latvia_nan,0,2020-01-28
Latvia_nan,0,2020-01-29
Latvia_nan,0,2020-01-30
Latvia_nan,0,2020-01-31
Latvia_nan,0,2020-02-01
Latvia_nan,0,2020-02-02
Latvia_nan,0,2020-02-03
Latvia_nan,0,2020-02-04
Latvia_nan,0,2020-02-05
Latvia_nan,0,2020-02-06
Latvia_nan,0,2020-02-07
Latvia_nan,0,2020-02-08
Latvia_nan,0,2020-02-09
Latvia_nan,0,2020-02-10
Latvia_nan,0,2020-02-11
Latvia_nan,0,2020-02-12
Latvia_nan,0,2020-02-13
Latvia_nan,0,2020-02-14
Latvia_nan,0,2020-02-15
Latvia_nan,0,2020-02-16
Latvia_nan,0,2020-02-17
Latvia_nan,0,2020-02-18
Latvia_nan,0,2020-02-19
Latvia_nan,0,2020-02-20
Latvia_nan,0,2020-02-21
Latvia_nan,0,2020-02-22
Latvia_nan,0,2020-02-23
Latvia_nan,0,2020-02-24
Latvia_nan,0,2020-02-25
Latvia_nan,0,2020-02-26
Latvia_nan,0,2020-02-27
Latvia_nan,0,2020-02-28
Latvia_nan,0,2020-02-29
Latvia_nan,0,2020-03-01
Latvia_nan,1,2020-03-02
Latvia_nan,1,2020-03-03
Latvia_nan,1,2020-03-04
Latvia_nan,1,2020-03-05
Latvia_nan,1,2020-03-06
Latvia_nan,1,2020-03-07
Latvia_nan,2,2020-03-08
Latvia_nan,6,2020-03-09
Latvia_nan,8,2020-03-10
Latvia_nan,10,2020-03-11
Latvia_nan,10,2020-03-12
Latvia_nan,17,2020-03-13
Latvia_nan,26,2020-03-14
Latvia_nan,30,2020-03-15
Latvia_nan,34,2020-03-16
Latvia_nan,49,2020-03-17
Latvia_nan,71,2020-03-18
Latvia_nan,86,2020-03-19
Latvia_nan,111,2020-03-20
Latvia_nan,124,2020-03-21
Latvia_nan,139,2020-03-22
Latvia_nan,180,2020-03-23
Latvia_nan,197,2020-03-24
Latvia_nan,221,2020-03-25
Latvia_nan,244,2020-03-26
Lebanon_nan,0,2020-01-22
Lebanon_nan,0,2020-01-23
Lebanon_nan,0,2020-01-24
Lebanon_nan,0,2020-01-25
Lebanon_nan,0,2020-01-26
Lebanon_nan,0,2020-01-27
Lebanon_nan,0,2020-01-28
Lebanon_nan,0,2020-01-29
Lebanon_nan,0,2020-01-30
Lebanon_nan,0,2020-01-31
Lebanon_nan,0,2020-02-01
Lebanon_nan,0,2020-02-02
Lebanon_nan,0,2020-02-03
Lebanon_nan,0,2020-02-04
Lebanon_nan,0,2020-02-05
Lebanon_nan,0,2020-02-06
Lebanon_nan,0,2020-02-07
Lebanon_nan,0,2020-02-08
Lebanon_nan,0,2020-02-09
Lebanon_nan,0,2020-02-10
Lebanon_nan,0,2020-02-11
Lebanon_nan,0,2020-02-12
Lebanon_nan,0,2020-02-13
Lebanon_nan,0,2020-02-14
Lebanon_nan,0,2020-02-15
Lebanon_nan,0,2020-02-16
Lebanon_nan,0,2020-02-17
Lebanon_nan,0,2020-02-18
Lebanon_nan,0,2020-02-19
Lebanon_nan,0,2020-02-20
Lebanon_nan,1,2020-02-21
Lebanon_nan,1,2020-02-22
Lebanon_nan,1,2020-02-23
Lebanon_nan,1,2020-02-24
Lebanon_nan,1,2020-02-25
Lebanon_nan,2,2020-02-26
Lebanon_nan,2,2020-02-27
Lebanon_nan,2,2020-02-28
Lebanon_nan,4,2020-02-29
Lebanon_nan,10,2020-03-01
Lebanon_nan,13,2020-03-02
Lebanon_nan,13,2020-03-03
Lebanon_nan,13,2020-03-04
Lebanon_nan,16,2020-03-05
Lebanon_nan,22,2020-03-06
Lebanon_nan,22,2020-03-07
Lebanon_nan,32,2020-03-08
Lebanon_nan,32,2020-03-09
Lebanon_nan,41,2020-03-10
Lebanon_nan,61,2020-03-11
Lebanon_nan,61,2020-03-12
Lebanon_nan,77,2020-03-13
Lebanon_nan,93,2020-03-14
Lebanon_nan,110,2020-03-15
Lebanon_nan,110,2020-03-16
Lebanon_nan,120,2020-03-17
Lebanon_nan,133,2020-03-18
Lebanon_nan,157,2020-03-19
Lebanon_nan,163,2020-03-20
Lebanon_nan,187,2020-03-21
Lebanon_nan,248,2020-03-22
Lebanon_nan,267,2020-03-23
Lebanon_nan,318,2020-03-24
Lebanon_nan,333,2020-03-25
Lebanon_nan,368,2020-03-26
Liberia_nan,0,2020-01-22
Liberia_nan,0,2020-01-23
Liberia_nan,0,2020-01-24
Liberia_nan,0,2020-01-25
Liberia_nan,0,2020-01-26
Liberia_nan,0,2020-01-27
Liberia_nan,0,2020-01-28
Liberia_nan,0,2020-01-29
Liberia_nan,0,2020-01-30
Liberia_nan,0,2020-01-31
Liberia_nan,0,2020-02-01
Liberia_nan,0,2020-02-02
Liberia_nan,0,2020-02-03
Liberia_nan,0,2020-02-04
Liberia_nan,0,2020-02-05
Liberia_nan,0,2020-02-06
Liberia_nan,0,2020-02-07
Liberia_nan,0,2020-02-08
Liberia_nan,0,2020-02-09
Liberia_nan,0,2020-02-10
Liberia_nan,0,2020-02-11
Liberia_nan,0,2020-02-12
Liberia_nan,0,2020-02-13
Liberia_nan,0,2020-02-14
Liberia_nan,0,2020-02-15
Liberia_nan,0,2020-02-16
Liberia_nan,0,2020-02-17
Liberia_nan,0,2020-02-18
Liberia_nan,0,2020-02-19
Liberia_nan,0,2020-02-20
Liberia_nan,0,2020-02-21
Liberia_nan,0,2020-02-22
Liberia_nan,0,2020-02-23
Liberia_nan,0,2020-02-24
Liberia_nan,0,2020-02-25
Liberia_nan,0,2020-02-26
Liberia_nan,0,2020-02-27
Liberia_nan,0,2020-02-28
Liberia_nan,0,2020-02-29
Liberia_nan,0,2020-03-01
Liberia_nan,0,2020-03-02
Liberia_nan,0,2020-03-03
Liberia_nan,0,2020-03-04
Liberia_nan,0,2020-03-05
Liberia_nan,0,2020-03-06
Liberia_nan,0,2020-03-07
Liberia_nan,0,2020-03-08
Liberia_nan,0,2020-03-09
Liberia_nan,0,2020-03-10
Liberia_nan,0,2020-03-11
Liberia_nan,0,2020-03-12
Liberia_nan,0,2020-03-13
Liberia_nan,0,2020-03-14
Liberia_nan,0,2020-03-15
Liberia_nan,1,2020-03-16
Liberia_nan,1,2020-03-17
Liberia_nan,2,2020-03-18
Liberia_nan,2,2020-03-19
Liberia_nan,2,2020-03-20
Liberia_nan,3,2020-03-21
Liberia_nan,3,2020-03-22
Liberia_nan,3,2020-03-23
Liberia_nan,3,2020-03-24
Liberia_nan,3,2020-03-25
Liberia_nan,3,2020-03-26
Liechtenstein_nan,0,2020-01-22
Liechtenstein_nan,0,2020-01-23
Liechtenstein_nan,0,2020-01-24
Liechtenstein_nan,0,2020-01-25
Liechtenstein_nan,0,2020-01-26
Liechtenstein_nan,0,2020-01-27
Liechtenstein_nan,0,2020-01-28
Liechtenstein_nan,0,2020-01-29
Liechtenstein_nan,0,2020-01-30
Liechtenstein_nan,0,2020-01-31
Liechtenstein_nan,0,2020-02-01
Liechtenstein_nan,0,2020-02-02
Liechtenstein_nan,0,2020-02-03
Liechtenstein_nan,0,2020-02-04
Liechtenstein_nan,0,2020-02-05
Liechtenstein_nan,0,2020-02-06
Liechtenstein_nan,0,2020-02-07
Liechtenstein_nan,0,2020-02-08
Liechtenstein_nan,0,2020-02-09
Liechtenstein_nan,0,2020-02-10
Liechtenstein_nan,0,2020-02-11
Liechtenstein_nan,0,2020-02-12
Liechtenstein_nan,0,2020-02-13
Liechtenstein_nan,0,2020-02-14
Liechtenstein_nan,0,2020-02-15
Liechtenstein_nan,0,2020-02-16
Liechtenstein_nan,0,2020-02-17
Liechtenstein_nan,0,2020-02-18
Liechtenstein_nan,0,2020-02-19
Liechtenstein_nan,0,2020-02-20
Liechtenstein_nan,0,2020-02-21
Liechtenstein_nan,0,2020-02-22
Liechtenstein_nan,0,2020-02-23
Liechtenstein_nan,0,2020-02-24
Liechtenstein_nan,0,2020-02-25
Liechtenstein_nan,0,2020-02-26
Liechtenstein_nan,0,2020-02-27
Liechtenstein_nan,0,2020-02-28
Liechtenstein_nan,0,2020-02-29
Liechtenstein_nan,0,2020-03-01
Liechtenstein_nan,0,2020-03-02
Liechtenstein_nan,0,2020-03-03
Liechtenstein_nan,1,2020-03-04
Liechtenstein_nan,1,2020-03-05
Liechtenstein_nan,1,2020-03-06
Liechtenstein_nan,1,2020-03-07
Liechtenstein_nan,1,2020-03-08
Liechtenstein_nan,1,2020-03-09
Liechtenstein_nan,1,2020-03-10
Liechtenstein_nan,1,2020-03-11
Liechtenstein_nan,1,2020-03-12
Liechtenstein_nan,1,2020-03-13
Liechtenstein_nan,4,2020-03-14
Liechtenstein_nan,4,2020-03-15
Liechtenstein_nan,4,2020-03-16
Liechtenstein_nan,7,2020-03-17
Liechtenstein_nan,28,2020-03-18
Liechtenstein_nan,28,2020-03-19
Liechtenstein_nan,28,2020-03-20
Liechtenstein_nan,37,2020-03-21
Liechtenstein_nan,37,2020-03-22
Liechtenstein_nan,51,2020-03-23
Liechtenstein_nan,51,2020-03-24
Liechtenstein_nan,51,2020-03-25
Liechtenstein_nan,56,2020-03-26
Lithuania_nan,0,2020-01-22
Lithuania_nan,0,2020-01-23
Lithuania_nan,0,2020-01-24
Lithuania_nan,0,2020-01-25
Lithuania_nan,0,2020-01-26
Lithuania_nan,0,2020-01-27
Lithuania_nan,0,2020-01-28
Lithuania_nan,0,2020-01-29
Lithuania_nan,0,2020-01-30
Lithuania_nan,0,2020-01-31
Lithuania_nan,0,2020-02-01
Lithuania_nan,0,2020-02-02
Lithuania_nan,0,2020-02-03
Lithuania_nan,0,2020-02-04
Lithuania_nan,0,2020-02-05
Lithuania_nan,0,2020-02-06
Lithuania_nan,0,2020-02-07
Lithuania_nan,0,2020-02-08
Lithuania_nan,0,2020-02-09
Lithuania_nan,0,2020-02-10
Lithuania_nan,0,2020-02-11
Lithuania_nan,0,2020-02-12
Lithuania_nan,0,2020-02-13
Lithuania_nan,0,2020-02-14
Lithuania_nan,0,2020-02-15
Lithuania_nan,0,2020-02-16
Lithuania_nan,0,2020-02-17
Lithuania_nan,0,2020-02-18
Lithuania_nan,0,2020-02-19
Lithuania_nan,0,2020-02-20
Lithuania_nan,0,2020-02-21
Lithuania_nan,0,2020-02-22
Lithuania_nan,0,2020-02-23
Lithuania_nan,0,2020-02-24
Lithuania_nan,0,2020-02-25
Lithuania_nan,0,2020-02-26
Lithuania_nan,0,2020-02-27
Lithuania_nan,1,2020-02-28
Lithuania_nan,1,2020-02-29
Lithuania_nan,1,2020-03-01
Lithuania_nan,1,2020-03-02
Lithuania_nan,1,2020-03-03
Lithuania_nan,1,2020-03-04
Lithuania_nan,1,2020-03-05
Lithuania_nan,1,2020-03-06
Lithuania_nan,1,2020-03-07
Lithuania_nan,1,2020-03-08
Lithuania_nan,1,2020-03-09
Lithuania_nan,1,2020-03-10
Lithuania_nan,3,2020-03-11
Lithuania_nan,3,2020-03-12
Lithuania_nan,6,2020-03-13
Lithuania_nan,8,2020-03-14
Lithuania_nan,12,2020-03-15
Lithuania_nan,17,2020-03-16
Lithuania_nan,25,2020-03-17
Lithuania_nan,27,2020-03-18
Lithuania_nan,36,2020-03-19
Lithuania_nan,49,2020-03-20
Lithuania_nan,83,2020-03-21
Lithuania_nan,143,2020-03-22
Lithuania_nan,179,2020-03-23
Lithuania_nan,209,2020-03-24
Lithuania_nan,274,2020-03-25
Lithuania_nan,299,2020-03-26
Luxembourg_nan,0,2020-01-22
Luxembourg_nan,0,2020-01-23
Luxembourg_nan,0,2020-01-24
Luxembourg_nan,0,2020-01-25
Luxembourg_nan,0,2020-01-26
Luxembourg_nan,0,2020-01-27
Luxembourg_nan,0,2020-01-28
Luxembourg_nan,0,2020-01-29
Luxembourg_nan,0,2020-01-30
Luxembourg_nan,0,2020-01-31
Luxembourg_nan,0,2020-02-01
Luxembourg_nan,0,2020-02-02
Luxembourg_nan,0,2020-02-03
Luxembourg_nan,0,2020-02-04
Luxembourg_nan,0,2020-02-05
Luxembourg_nan,0,2020-02-06
Luxembourg_nan,0,2020-02-07
Luxembourg_nan,0,2020-02-08
Luxembourg_nan,0,2020-02-09
Luxembourg_nan,0,2020-02-10
Luxembourg_nan,0,2020-02-11
Luxembourg_nan,0,2020-02-12
Luxembourg_nan,0,2020-02-13
Luxembourg_nan,0,2020-02-14
Luxembourg_nan,0,2020-02-15
Luxembourg_nan,0,2020-02-16
Luxembourg_nan,0,2020-02-17
Luxembourg_nan,0,2020-02-18
Luxembourg_nan,0,2020-02-19
Luxembourg_nan,0,2020-02-20
Luxembourg_nan,0,2020-02-21
Luxembourg_nan,0,2020-02-22
Luxembourg_nan,0,2020-02-23
Luxembourg_nan,0,2020-02-24
Luxembourg_nan,0,2020-02-25
Luxembourg_nan,0,2020-02-26
Luxembourg_nan,0,2020-02-27
Luxembourg_nan,0,2020-02-28
Luxembourg_nan,1,2020-02-29
Luxembourg_nan,1,2020-03-01
Luxembourg_nan,1,2020-03-02
Luxembourg_nan,1,2020-03-03
Luxembourg_nan,1,2020-03-04
Luxembourg_nan,1,2020-03-05
Luxembourg_nan,2,2020-03-06
Luxembourg_nan,2,2020-03-07
Luxembourg_nan,3,2020-03-08
Luxembourg_nan,3,2020-03-09
Luxembourg_nan,5,2020-03-10
Luxembourg_nan,7,2020-03-11
Luxembourg_nan,19,2020-03-12
Luxembourg_nan,34,2020-03-13
Luxembourg_nan,51,2020-03-14
Luxembourg_nan,59,2020-03-15
Luxembourg_nan,77,2020-03-16
Luxembourg_nan,140,2020-03-17
Luxembourg_nan,203,2020-03-18
Luxembourg_nan,335,2020-03-19
Luxembourg_nan,484,2020-03-20
Luxembourg_nan,670,2020-03-21
Luxembourg_nan,798,2020-03-22
Luxembourg_nan,875,2020-03-23
Luxembourg_nan,1099,2020-03-24
Luxembourg_nan,1333,2020-03-25
Luxembourg_nan,1453,2020-03-26
Madagascar_nan,0,2020-01-22
Madagascar_nan,0,2020-01-23
Madagascar_nan,0,2020-01-24
Madagascar_nan,0,2020-01-25
Madagascar_nan,0,2020-01-26
Madagascar_nan,0,2020-01-27
Madagascar_nan,0,2020-01-28
Madagascar_nan,0,2020-01-29
Madagascar_nan,0,2020-01-30
Madagascar_nan,0,2020-01-31
Madagascar_nan,0,2020-02-01
Madagascar_nan,0,2020-02-02
Madagascar_nan,0,2020-02-03
Madagascar_nan,0,2020-02-04
Madagascar_nan,0,2020-02-05
Madagascar_nan,0,2020-02-06
Madagascar_nan,0,2020-02-07
Madagascar_nan,0,2020-02-08
Madagascar_nan,0,2020-02-09
Madagascar_nan,0,2020-02-10
Madagascar_nan,0,2020-02-11
Madagascar_nan,0,2020-02-12
Madagascar_nan,0,2020-02-13
Madagascar_nan,0,2020-02-14
Madagascar_nan,0,2020-02-15
Madagascar_nan,0,2020-02-16
Madagascar_nan,0,2020-02-17
Madagascar_nan,0,2020-02-18
Madagascar_nan,0,2020-02-19
Madagascar_nan,0,2020-02-20
Madagascar_nan,0,2020-02-21
Madagascar_nan,0,2020-02-22
Madagascar_nan,0,2020-02-23
Madagascar_nan,0,2020-02-24
Madagascar_nan,0,2020-02-25
Madagascar_nan,0,2020-02-26
Madagascar_nan,0,2020-02-27
Madagascar_nan,0,2020-02-28
Madagascar_nan,0,2020-02-29
Madagascar_nan,0,2020-03-01
Madagascar_nan,0,2020-03-02
Madagascar_nan,0,2020-03-03
Madagascar_nan,0,2020-03-04
Madagascar_nan,0,2020-03-05
Madagascar_nan,0,2020-03-06
Madagascar_nan,0,2020-03-07
Madagascar_nan,0,2020-03-08
Madagascar_nan,0,2020-03-09
Madagascar_nan,0,2020-03-10
Madagascar_nan,0,2020-03-11
Madagascar_nan,0,2020-03-12
Madagascar_nan,0,2020-03-13
Madagascar_nan,0,2020-03-14
Madagascar_nan,0,2020-03-15
Madagascar_nan,0,2020-03-16
Madagascar_nan,0,2020-03-17
Madagascar_nan,0,2020-03-18
Madagascar_nan,0,2020-03-19
Madagascar_nan,3,2020-03-20
Madagascar_nan,3,2020-03-21
Madagascar_nan,3,2020-03-22
Madagascar_nan,12,2020-03-23
Madagascar_nan,17,2020-03-24
Madagascar_nan,19,2020-03-25
Madagascar_nan,23,2020-03-26
Malaysia_nan,0,2020-01-22
Malaysia_nan,0,2020-01-23
Malaysia_nan,0,2020-01-24
Malaysia_nan,3,2020-01-25
Malaysia_nan,4,2020-01-26
Malaysia_nan,4,2020-01-27
Malaysia_nan,4,2020-01-28
Malaysia_nan,7,2020-01-29
Malaysia_nan,8,2020-01-30
Malaysia_nan,8,2020-01-31
Malaysia_nan,8,2020-02-01
Malaysia_nan,8,2020-02-02
Malaysia_nan,8,2020-02-03
Malaysia_nan,10,2020-02-04
Malaysia_nan,12,2020-02-05
Malaysia_nan,12,2020-02-06
Malaysia_nan,12,2020-02-07
Malaysia_nan,16,2020-02-08
Malaysia_nan,16,2020-02-09
Malaysia_nan,18,2020-02-10
Malaysia_nan,18,2020-02-11
Malaysia_nan,18,2020-02-12
Malaysia_nan,19,2020-02-13
Malaysia_nan,19,2020-02-14
Malaysia_nan,22,2020-02-15
Malaysia_nan,22,2020-02-16
Malaysia_nan,22,2020-02-17
Malaysia_nan,22,2020-02-18
Malaysia_nan,22,2020-02-19
Malaysia_nan,22,2020-02-20
Malaysia_nan,22,2020-02-21
Malaysia_nan,22,2020-02-22
Malaysia_nan,22,2020-02-23
Malaysia_nan,22,2020-02-24
Malaysia_nan,22,2020-02-25
Malaysia_nan,22,2020-02-26
Malaysia_nan,23,2020-02-27
Malaysia_nan,23,2020-02-28
Malaysia_nan,25,2020-02-29
Malaysia_nan,29,2020-03-01
Malaysia_nan,29,2020-03-02
Malaysia_nan,36,2020-03-03
Malaysia_nan,50,2020-03-04
Malaysia_nan,50,2020-03-05
Malaysia_nan,83,2020-03-06
Malaysia_nan,93,2020-03-07
Malaysia_nan,99,2020-03-08
Malaysia_nan,117,2020-03-09
Malaysia_nan,129,2020-03-10
Malaysia_nan,149,2020-03-11
Malaysia_nan,149,2020-03-12
Malaysia_nan,197,2020-03-13
Malaysia_nan,238,2020-03-14
Malaysia_nan,428,2020-03-15
Malaysia_nan,566,2020-03-16
Malaysia_nan,673,2020-03-17
Malaysia_nan,790,2020-03-18
Malaysia_nan,900,2020-03-19
Malaysia_nan,1030,2020-03-20
Malaysia_nan,1183,2020-03-21
Malaysia_nan,1306,2020-03-22
Malaysia_nan,1518,2020-03-23
Malaysia_nan,1624,2020-03-24
Malaysia_nan,1796,2020-03-25
Malaysia_nan,2031,2020-03-26
Maldives_nan,0,2020-01-22
Maldives_nan,0,2020-01-23
Maldives_nan,0,2020-01-24
Maldives_nan,0,2020-01-25
Maldives_nan,0,2020-01-26
Maldives_nan,0,2020-01-27
Maldives_nan,0,2020-01-28
Maldives_nan,0,2020-01-29
Maldives_nan,0,2020-01-30
Maldives_nan,0,2020-01-31
Maldives_nan,0,2020-02-01
Maldives_nan,0,2020-02-02
Maldives_nan,0,2020-02-03
Maldives_nan,0,2020-02-04
Maldives_nan,0,2020-02-05
Maldives_nan,0,2020-02-06
Maldives_nan,0,2020-02-07
Maldives_nan,0,2020-02-08
Maldives_nan,0,2020-02-09
Maldives_nan,0,2020-02-10
Maldives_nan,0,2020-02-11
Maldives_nan,0,2020-02-12
Maldives_nan,0,2020-02-13
Maldives_nan,0,2020-02-14
Maldives_nan,0,2020-02-15
Maldives_nan,0,2020-02-16
Maldives_nan,0,2020-02-17
Maldives_nan,0,2020-02-18
Maldives_nan,0,2020-02-19
Maldives_nan,0,2020-02-20
Maldives_nan,0,2020-02-21
Maldives_nan,0,2020-02-22
Maldives_nan,0,2020-02-23
Maldives_nan,0,2020-02-24
Maldives_nan,0,2020-02-25
Maldives_nan,0,2020-02-26
Maldives_nan,0,2020-02-27
Maldives_nan,0,2020-02-28
Maldives_nan,0,2020-02-29
Maldives_nan,0,2020-03-01
Maldives_nan,0,2020-03-02
Maldives_nan,0,2020-03-03
Maldives_nan,0,2020-03-04
Maldives_nan,0,2020-03-05
Maldives_nan,0,2020-03-06
Maldives_nan,0,2020-03-07
Maldives_nan,4,2020-03-08
Maldives_nan,4,2020-03-09
Maldives_nan,6,2020-03-10
Maldives_nan,8,2020-03-11
Maldives_nan,8,2020-03-12
Maldives_nan,9,2020-03-13
Maldives_nan,10,2020-03-14
Maldives_nan,13,2020-03-15
Maldives_nan,13,2020-03-16
Maldives_nan,13,2020-03-17
Maldives_nan,13,2020-03-18
Maldives_nan,13,2020-03-19
Maldives_nan,13,2020-03-20
Maldives_nan,13,2020-03-21
Maldives_nan,13,2020-03-22
Maldives_nan,13,2020-03-23
Maldives_nan,13,2020-03-24
Maldives_nan,13,2020-03-25
Maldives_nan,13,2020-03-26
Malta_nan,0,2020-01-22
Malta_nan,0,2020-01-23
Malta_nan,0,2020-01-24
Malta_nan,0,2020-01-25
Malta_nan,0,2020-01-26
Malta_nan,0,2020-01-27
Malta_nan,0,2020-01-28
Malta_nan,0,2020-01-29
Malta_nan,0,2020-01-30
Malta_nan,0,2020-01-31
Malta_nan,0,2020-02-01
Malta_nan,0,2020-02-02
Malta_nan,0,2020-02-03
Malta_nan,0,2020-02-04
Malta_nan,0,2020-02-05
Malta_nan,0,2020-02-06
Malta_nan,0,2020-02-07
Malta_nan,0,2020-02-08
Malta_nan,0,2020-02-09
Malta_nan,0,2020-02-10
Malta_nan,0,2020-02-11
Malta_nan,0,2020-02-12
Malta_nan,0,2020-02-13
Malta_nan,0,2020-02-14
Malta_nan,0,2020-02-15
Malta_nan,0,2020-02-16
Malta_nan,0,2020-02-17
Malta_nan,0,2020-02-18
Malta_nan,0,2020-02-19
Malta_nan,0,2020-02-20
